Timestamp,Conductivity,Temperature,Pressure,Turbidity,Depth,Salinity,Specific Conductivity,Density Anomaly,Speed of sound
28/09/2023 14:14:51.000,40.57746852,21.05495176,12.39038864,0.151148952,2.239476639,28.35188806,43884.15834,19.43696312,1517.202107
28/09/2023 14:14:52.000,40.57496925,21.05493618,12.45897994,0.085301884,2.307508597,28.34993538,43881.46952,19.4357872,1517.201053
28/09/2023 14:14:53.000,40.58020627,21.05488423,12.55230531,0.140373977,2.400072932,28.35401444,43887.18041,19.4393053,1517.206973
28/09/2023 14:14:54.000,40.57732543,21.05506605,12.62326719,0.131993441,2.470456149,28.35163383,43883.89999,19.43776334,1517.206027
28/09/2023 14:14:55.000,40.57799317,21.05584525,12.70736732,0.049385301,2.553870473,28.35161331,43883.91581,19.43791266,1517.209549
28/09/2023 14:14:56.000,40.57874677,21.05572058,12.78732454,0.00987706,2.633175661,28.35225853,43884.84382,19.43878613,1517.211254
28/09/2023 14:14:57.000,40.57808857,21.05593356,12.89969563,0.039807546,2.74463041,28.35157342,43883.93892,19.43870414,1517.212958
28/09/2023 14:14:58.000,40.57642874,21.05573097,12.98243257,0.000299305,2.826692657,28.350393,43882.32752,19.43822533,1517.212478
28/09/2023 14:14:59.000,40.57736359,21.05603746,13.07320048,0.15474061,2.916720382,28.35089085,43883.0607,19.43892129,1517.215385
28/09/2023 14:15:00.000,40.57499786,21.05567383,13.12141226,0.149951732,2.964539018,28.34927812,43880.83185,19.43800513,1517.21341
28/09/2023 14:15:01.000,40.57859414,21.05581928,13.2231609,0.110443491,3.065457927,28.35194846,43884.58929,19.44043969,1517.218457
28/09/2023 14:15:02.000,40.57518865,21.05613616,13.31286978,0.155937829,3.154435267,28.34906531,43880.61912,19.4385634,1517.21764
28/09/2023 14:15:03.000,40.57495971,21.05607902,13.3670499,0.039807546,3.208173569,28.34890943,43880.42332,19.43869817,1517.218215
28/09/2023 14:15:04.000,40.57590409,21.05581409,13.48143962,0.027835352,3.321630476,28.34978574,43881.68478,19.43993504,1517.220365
28/09/2023 14:15:05.000,40.57631427,21.05603746,13.57285703,0.025440913,3.412302413,28.34993047,43881.92591,19.44038779,1517.222664
28/09/2023 14:15:06.000,40.57804087,21.0559024,13.67726257,0.033821449,3.515856553,28.35133194,43883.91559,19.44194509,1517.225583
28/09/2023 14:15:07.000,40.5752268,21.05584006,13.74503786,0.173896121,3.583079168,28.34916574,43880.92877,19.4406159,1517.224151
28/09/2023 14:15:08.000,40.57617119,21.05565305,13.83494276,0.169107243,3.67225092,28.34999761,43882.1196,19.44169103,1517.226056
28/09/2023 14:15:09.000,40.57745898,21.05525306,13.99973422,0.11403515,3.835698559,28.35121567,43883.8749,19.44344403,1517.229053
28/09/2023 14:15:10.000,40.57539851,21.05536734,14.12651482,0.110443491,3.961445311,28.34950146,43881.54295,19.44267056,1517.22959
28/09/2023 14:15:11.000,40.57453998,21.05514397,14.25223228,0.108049053,4.08613759,28.34894533,43880.81693,19.44285961,1517.23046
28/09/2023 14:15:12.000,40.57620934,21.05494657,14.39650381,0.074526909,4.229232631,28.350332,43882.80126,19.44459718,1517.233857
28/09/2023 14:15:13.000,40.57382454,21.05470242,14.52794461,0.117626808,4.359601575,28.34860132,43880.44342,19.4439258,1517.233469
28/09/2023 14:15:14.000,40.57577054,21.05448424,14.67114928,0.166712804,4.501638468,28.35021712,43882.74578,19.44583795,1517.237044
28/09/2023 14:15:15.000,40.57444459,21.0545206,14.73083283,0.123612905,4.56083532,28.34914492,43881.2788,19.44527721,1517.236956
28/09/2023 14:15:16.000,40.57509326,21.05438035,14.84725292,0.013468718,4.676306043,28.3497083,43882.10747,19.44625287,1517.239136
28/09/2023 14:15:17.000,40.57575146,21.0544323,14.98521224,0.017060377,4.813140347,28.35014577,43882.77223,19.44717715,1517.242065
28/09/2023 14:15:18.000,40.57428242,21.05422451,15.06218632,0.026638132,4.88948673,28.34911877,43881.37181,19.44679077,1517.241644
28/09/2023 14:15:19.000,40.57454952,21.05409464,15.1443747,0.046990862,4.971004893,28.34938854,43881.7784,19.44739057,1517.242957
28/09/2023 14:15:20.000,40.57371961,21.05434399,15.19629874,0.045793643,5.022505507,28.34856339,43880.65483,19.44692724,1517.243598
28/09/2023 14:15:21.000,40.57501694,21.05416737,15.2994825,0.073329689,5.12484784,28.34965897,43882.218,19.44825801,1517.246044
28/09/2023 14:15:22.000,40.57433966,21.05417256,15.39925909,0.097274078,5.22381079,28.3491001,43881.4808,19.448271,1517.247107
28/09/2023 14:15:23.000,40.5747403,21.05420373,15.48794145,0.135585099,5.311769975,28.34936532,43881.88585,19.4488536,1517.248965
28/09/2023 14:15:24.000,40.57501694,21.05415698,15.58763678,0.139176758,5.410652322,28.34958247,43882.22741,19.44946856,1517.250741
28/09/2023 14:15:25.000,40.57777377,21.05427646,15.70777826,0.135585099,5.529814095,28.35161206,43885.10064,19.45150462,1517.255316
28/09/2023 14:15:26.000,40.57302325,21.05439593,15.7677448,0.062554715,5.589291627,28.34782232,43879.85463,19.44886177,1517.252459
28/09/2023 14:15:27.000,40.57551298,21.05456736,15.861471,0.099668517,5.68225352,28.34961752,43882.39189,19.45059033,1517.256477
28/09/2023 14:15:28.000,40.57603764,21.05460372,15.96502052,0.122415686,5.784958635,28.34997141,43882.92634,19.45130413,1517.258696
28/09/2023 14:15:29.000,40.57509326,21.05486865,16.06274044,0.140373977,5.881881677,28.34903373,43881.66485,19.45095252,1517.26002
28/09/2023 14:15:30.000,40.57584685,21.05493098,16.16648621,0.151148952,5.984781436,28.34954838,43882.42336,19.45178231,1517.262491
28/09/2023 14:15:31.000,40.57498832,21.05458294,16.31700066,0.078118567,6.134068497,28.34906753,43881.81035,19.45217012,1517.263516
28/09/2023 14:15:32.000,40.57387224,21.05419854,16.45188205,0.120021247,6.267849972,28.34841499,43880.95174,19.45236856,1517.26399
28/09/2023 14:15:33.000,40.5753222,21.05416737,16.52126669,0.062554715,6.336668804,28.34954282,43882.54813,19.45353711,1517.266308
28/09/2023 14:15:34.000,40.57413933,21.05381933,16.60478368,0.110443491,6.419504741,28.34882918,43881.58434,19.45345402,1517.265958
28/09/2023 14:15:35.000,40.57590409,21.05424009,16.69227254,0.067343592,6.50628016,28.34989765,43883.11153,19.4545384,1517.269754
28/09/2023 14:15:36.000,40.57652414,21.0542297,16.76482066,0.063751934,6.578236679,28.3503656,43883.79153,19.4552148,1517.271453
