Time,Conductivity,Temperature,Pressure,Sea pressure,Depth,Salinity,Speed of sound,Specific conductivity,Density anomaly
2023-09-28 12:24:05.250,0.005178226,20.30514255,10.09369313,-0.038807872,-0.038569417,0.011145265,1483.304004,5.687724793,
2023-09-28 12:24:05.313,0.004623384,20.30591947,10.09380708,-0.03869392,-0.038456165,0.010963678,1483.306159,5.078207464,
2023-09-28 12:24:05.375,0.005601424,20.30769904,10.09325491,-0.039246093,-0.039004945,0.011288902,1483.311949,6.152232889,
2023-09-28 12:24:05.438,0.005211126,20.30936838,10.09267268,-0.039828323,-0.039583598,0.011157671,1483.316869,5.723354435,
2023-09-28 12:24:05.500,0.005173506,20.310749,10.09304718,-0.039453822,-0.039211398,0.011145585,1483.321064,5.681871763,
2023-09-28 12:24:05.563,0.005046555,20.31157843,10.09278275,-0.03971825,-0.039474201,0.011103715,1483.323536,5.542350333,
2023-09-28 12:24:05.625,0.004881932,20.31293807,10.09255309,-0.03994791,-0.03970245,0.011050007,1483.327609,5.361401107,
2023-09-28 12:24:05.688,0.005629668,20.3145602,10.09297893,-0.039522066,-0.039279223,0.011300818,1483.332848,6.182363431,
2023-09-28 12:24:05.750,0.006828794,20.31560488,10.0932688,-0.039232198,-0.038991135,0.011721919,1483.336526,7.499050287,
2023-09-28 12:24:05.813,0.004971281,20.31630834,10.09303591,-0.03946509,-0.039222597,0.011080486,1483.337913,5.459139405,
2023-09-28 12:24:05.875,0.006283301,20.31692255,10.09213856,-0.040362445,-0.040114437,0.011528307,1483.340292,6.899825874,
2023-09-28 12:24:05.938,0.007364919,20.31719553,10.09291494,-0.039586062,-0.039342825,0.011916866,1483.34159,8.087527313,
2023-09-28 12:24:06.000,0.006311502,20.31753151,10.09239393,-0.040107068,-0.03986063,0.011538431,1483.342161,6.930705119,
2023-09-28 12:24:06.063,0.005803684,20.3185237,10.09239051,-0.040110485,-0.039864026,0.011361815,1483.344975,6.372934264,
2023-09-28 12:24:06.125,0.005784874,20.31925341,10.09152174,-0.040979259,-0.040727462,0.01135558,1483.347174,6.352181995,
2023-09-28 12:24:06.188,0.006424416,20.31954215,10.09215929,-0.040341715,-0.040093835,0.011578944,1483.348325,7.054399622,
2023-09-28 12:24:06.250,0.004764404,20.31966289,10.09371925,-0.038781746,-0.038543451,0.011013994,1483.348057,5.231592016,
2023-09-28 12:24:06.313,0.006988718,20.32032961,10.09249791,-0.040003091,-0.039757292,0.011781032,1483.350964,7.673910593,
2023-09-28 12:24:06.375,0.006683032,20.32136906,10.0925818,-0.039919197,-0.039673913,0.0116715,1483.354001,7.338094204,
2023-09-28 12:24:06.438,0.006466689,20.32241902,10.09226862,-0.040232381,-0.039985173,0.011594835,1483.357102,7.10038959,
2023-09-28 12:24:06.500,0.005267556,20.32347423,10.09350155,-0.038999451,-0.038759818,0.011181296,1483.35985,5.783619733,
2023-09-28 12:24:06.563,0.004938363,20.32493893,10.09309634,-0.039404657,-0.039162535,0.011072605,1483.364174,5.422008482,
2023-09-28 12:24:06.625,0.005408673,20.32563191,10.09361744,-0.038883559,-0.038644639,0.011229465,1483.366475,5.938293062,
2023-09-28 12:24:06.688,0.004994793,20.32688662,10.09396161,-0.038539393,-0.038302588,0.011091829,1483.370139,5.483741422,
2023-09-28 12:24:06.750,0.005070092,20.32794185,10.09396188,-0.038539116,-0.038302312,0.011117055,1483.373379,5.56628821,
2023-09-28 12:24:06.813,0.004623299,20.32966383,10.09352043,-0.038980569,-0.038741053,0.010971853,1483.378442,5.07558511,
2023-09-28 12:24:06.875,0.005389863,20.33134906,10.09349314,-0.039007856,-0.038768172,0.011225033,1483.383866,5.916931556,
2023-09-28 12:24:06.938,0.006067025,20.33249356,10.09279521,-0.039705794,-0.039461821,0.011457616,1483.38761,6.660152856,
2023-09-28 12:24:07.000,0.004745594,20.33389531,10.09366324,-0.038837759,-0.03859912,0.011012782,1483.391369,5.20938211,
2023-09-28 12:24:07.063,0.005719105,20.33631034,10.09383611,-0.038664891,-0.038427315,0.011338613,1483.399101,6.277716486,
2023-09-28 12:24:07.125,0.004943154,20.33868338,10.09476204,-0.037738957,-0.03750707,0.011078863,1483.406032,5.42570531,
2023-09-28 12:24:07.188,0.005493277,20.34048418,10.09377091,-0.038730088,-0.038492111,0.011263031,1483.411709,6.029303532,
2023-09-28 12:24:07.250,0.004816114,20.34205399,10.09339706,-0.039103942,-0.038863668,0.011038486,1483.416216,5.285889467,
2023-09-28 12:24:07.313,0.005479187,20.3435608,10.09449383,-0.038007172,-0.037773637,0.011259284,1483.421076,6.013450468,
2023-09-28 12:24:07.375,0.005540343,20.34324578,10.09362228,-0.038878717,-0.038639826,0.011279915,1483.420128,6.080610212,
2023-09-28 12:24:07.438,0.004110779,20.34253175,10.09413839,-0.038362607,-0.038126888,0.010814865,1483.41742,4.511708994,
2023-09-28 12:24:07.500,0.005822494,20.34153422,10.09413839,-0.038362607,-0.038126888,0.011375857,1483.415042,6.390504436,
